id,create_time,desc,play_count,music_id,music_title,music_duration,music_original,url,user_id,user_verified,challenges
7472460808199425310,1739817889,I’m sure there’s more but I just can’t seem to remember….🤔 People on the internet are silly.  #diy #diyproject #diyprojects #doityourself ,819875,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7472460808199425310,7224588620291621931,f,"[""DIY"",""diyproject"",""diyprojects"",""doityourself""]"
7436107350987017502,1731353678,"Ep 15: Thai food adventures. $16 for a full course meal. It doesnt get better than this 🤩 📍 Pochana Thai Kitchen  33-16 30th Ave., Astoria, NY 11103 #thaifoodlover #pochanathaikitchen #thairestaurant #thaifoodnyc #nycthai #cheapeats #cheapeatsnyc #thairestaurantnyc ",678092,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7436107350987017502,6805010350918026245,f,"[""thaifoodlover"",""pochanathaikitchen"",""thairestaurant"",""thaifoodnyc"",""nycthai"",""cheapeats"",""cheapeatsnyc"",""thairestaurantnyc""]"
7436483589744725278,1731441284,Dead Greg's Recipes: Episode 20 #deadgregs #cooking #CookingShow #AmateurCook #HomeCookedMeals #CookingAtHome #RecipeOfTheDay #cook #FoodieLife #KitchenAdventures #foodlover #CapCut ,582250,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7436483589744725278,6546683503164003343,f,"[""deadgregs"",""cooking"",""cookingshow"",""amateurcook"",""homecookedmeals"",""cookingathome"",""recipeoftheday"",""cook"",""foodielife"",""kitchenadventures"",""FoodLover"",""capcut""]"
7463308062326246702,1737686857,For all my DIY nail girlies 💅🏽✨ keep your nail beds healthy! @Amazon @target @Walmart @Kiara Sky Professional Nails @Bluesky Cosmetics US @BeetlesGelPolish @born pretty @melodysusie @Apres Nail #removenails #nailremovalhack #nails #nailsathome #nailsvideotutorial #nailtutorial #domynailswithme #gelxtutorial #nailinspo  #diynails #amazonnails ,1410591,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7463308062326246702,7142316126147593262,f,"[""removenails"",""nailremovalhack"",""nails"",""nailsathome"",""nailsvideotutorial"",""nailtutorial"",""domynailswithme"",""gelxtutorial"",""nailinspo"",""diynails"",""amazonnails""]"
7431726780383366443,1730333735,"Finally got to try egusi and fufu!! And I'm coming back for that oxtail stew! 📍 Beehive Restaurant and Lounge 18075 SE Division St Portland, OR 97236 #africanfood #kenyantiktok #cameroontiktok🇨🇲 #egusi #fufu #tilapia #firsttime ",1537009,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7431726780383366443,7095492607851037742,t,"[""AfricanFood"",""kenyantiktok"",""cameroontiktok\ud83c\udde8\ud83c\uddf2"",""egusi"",""fufu"",""tilapia"",""firsttime""]"
7465480333123652910,1738192620,Why do you like Trader Joe’s? #traderjoes #foodtiktok #jobs #grocerystore #traderjoesrecipe ,1586472,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7465480333123652910,6817576480541869062,f,"[""traderjoes"",""foodtiktok"",""jobs"",""grocerystore"",""traderjoesrecipe""]"
7464979461369449774,1738076049,"Click the link in my bio if you need more help fixing headaches and I’ll help you out. Do you experience, clicking or popping in your jaw?  Well there are always several possible causes ranging from joint issues to muscle issues… And in this video we address the TMJ disc displacement WITH REDUCTION which means it is out of place, clicking back in place during opening and when you close it clicks back out of place. To fix it you must first understand TMJ mechanics, when you open your mouth… FIRST: You Rotate NEXT: You translate In this video I show and exercise to leverage each of the two movements allowing you to retain normal mechanics.  This may reduce or fix the pop, however this will not always be the case, but the good news is you can reduce the intensity of the click which results in decrease pain and discomfort.  If we can improve quality of life, that’s a win! #tmj #tmd #tmjdisorder #tmjtreatment #jawpain #tmj #dental #dentistry",8500031,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7464979461369449774,7016500196452893701,f,"[""tmj"",""tmd"",""tmjdisorder"",""tmjtreatment"",""jawpain"",""dental"",""dentistry""]"
7460201327717535007,1736963486,GRWM #weatherman #meteorologist #tvanchor #presentadordetelevision #meteorologo #television #grwm #alistateconmigo #acompañame #noticias #california ,2080642,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7460201327717535007,7438698623078958122,f,"[""weatherman"",""meteorologist"",""tvanchor"",""presentadordetelevision"",""meteorologo"",""television"",""grwm"",""alistateconmigo"",""acompa\u00f1ame"",""noticias"",""california""]"
7515510548692274462,1749841179,"I swear last night while I was scrolling on my FYP when I should’ve been sleeping I saw that Hobby lobby had clothes for Labubus so you know I had to come check it out… Popmart raised all the prices on their Labubus so I have kind of decided I will not be getting anymore. I already spent way too much on the one that I have that these resellers are just gonna make it even harder for people to experience the craze. Instead, I will be dressing up my Labubu and making him into a mini me. #H#HobbyLobbyLabubu #P#PopMartpopmartunboxing #labubuclothes  #labubuaccessories",1387421,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7515510548692274462,81343312191754240,f,"[""hobbylobby"",""popmart"",""labubuclothes"",""labubuaccessories""]"
7350810333386231082,1711493930,"Detangling hair can be stressful! Here's a list of things to consider when detangling: •Start with the right tools: get a detangling brush with wide-tooth bristles to gently work through tangles without damaging the hair. •Use the right products: Depending on the condition of the hair —use a leave-in detangling spray or a conditioner that's not so heavy and has some slip to help soften and hydrate the hair. Dry detangling could result in an excessive amount of breakage. •Section the hair into manageable sections to maintain control and efficiency. Always start detangling from bottom and work your way up the hair shaft. If finger detangling; separate hair horizontally to prevent breaking hair up the shaft. • Be gentle, be patient, be kind to your hair. After detangling, make sure you establish a regular regimen to promote and sustain healthy hair and growth. #naturalhairdaily #detangle #detanglingnaturalhair #detanglingbrush #matted #mattedhair #tangledhair #naturalhair #naturalhairstylist #naturalhairstyles Have you ever experienced tangled hair?",9609720,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7350810333386231082,7024659288779818030,f,"[""naturalhairdaily"",""detangle"",""detanglingnaturalhair"",""detanglingbrush"",""matted"",""mattedhair"",""tangledhair"",""naturalhair"",""naturalhairstylist"",""naturalhairstyles""]"
7467954198529772843,1738768661,I'll be back soon to try out the arcade and go bowling! Who knew a movie theater could offer so much??? @B&B Theatres #EnjoyTheMagicOfTheMovies #BBTheatres #BackstagePass #BBBrandAmbassador #BrandAmbassador ,3278027,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7467954198529772843,270095083008503808,f,"[""enjoythemagicofthemovies"",""bbtheatres"",""backstagepass"",""bbbrandambassador"",""brandambassador""]"
7503967530692742423,1747153595,"Extremely Rare Golf Bag Giveaway to Celebrate the PGA Championship this week, inspired by Quail Hollow itself, @TaylorMade Golf have once again given me another masterpiece to give to one of you. To enter make sure you are following @sebongolf & TaylorMade , like the post then simply share with as many of your golf friends as you can! Who do you think wins this week? #golf #golfgiveaway #pgachampionship #foryou #golfbag ",470619,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7503967530692742423,6718416096968852485,t,"[""golf"",""golfgiveaway"",""pgachampionship"",""foryou"",""golfbag""]"
7429010724531326250,1729701354,Barber secrets🤫🫡✂️🙏🏽❤️ #fyp #barber #BarberTips #barbervideos #haircut ,443151,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7429010724531326250,799783,f,"[""fyp"",""barber"",""barbertips"",""barbervideos"",""haircut""]"
7460545547296935211,1737043630,#Ad Marketing was an easy choice for me! 🎓💡 @Chegg makes the tough stuff easy. What’s your major? #CheggCreator #Marketingmajor #stjohnsuniversity #GetAGripOnCollege #InItTogether #GetAGripWithChegg,3752978,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7460545547296935211,3935738,f,"[""ad"",""cheggcreator"",""marketingmajor"",""stjohnsuniversity"",""getagriponcollege"",""inittogether"",""getagripwithchegg""]"
7439399927005842730,1732120281,"Ever wonder what the inside of an MIT fraternity house looks like? 🤔🏠 Check out this tour of the MIT Phi Delta Theta house with Dami Thomas '26. To learn more about Greek Life at MIT, visit https://studentlife.mit.edu/fsilg. Video: Wes Moran / MIT #AroundMIT #HouseTour #FratTour #Fraternity #GreekLife #Frat #Boston #Campus ",615047,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7439399927005842730,6895753876617888773,t,"[""aroundmit"",""housetour"",""frattour"",""fraternity"",""greeklife"",""frat"",""boston"",""campus""]"
7462561199532625195,1737512965,"Replying to @Simple_TinKr  Fresh bananas, simple ingredients, and made daily—this banana pudding hits every time. 🍌  #SwankDesserts #charlestonbakery #dessertshop #bananapudding #viraldessert #smallbusiness #bakery #dessertgoals #charlestonfoodie #foodietok ",588400,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7462561199532625195,6898115334029673477,f,"[""swankdesserts"",""charlestonbakery"",""dessertshop"",""bananapudding"",""viraldessert"",""SmallBusiness"",""bakery"",""dessertgoals"",""charlestonfoodie"",""foodietok""]"
7440497482716417310,1732375836,Friendly Running Routine for Beginners: Week 4  #runningroutine #beginnerrunner #run #running #getinspired2run #runningjourney #runningtiktokbeginner #runtok #couchto5k #runningforbeginners #runningtips #fyp #startrunning #fitnessjourney #newrunnerjourney #runwithme ,311609,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7440497482716417310,7397269573190845483,f,"[""runningroutine"",""beginnerrunner"",""run"",""Running"",""getinspired2run"",""runningjourney"",""runningtiktokbeginner"",""runtok"",""couchto5k"",""runningforbeginners"",""runningtips"",""fyp"",""startrunning"",""fitnessjourney"",""newrunnerjourney"",""runwithme""]"
7469943973008739626,1739231906,Catching the BEST FREE FISHING BAIT!                                    #fishtok #bait #ghostshrimp #beach #saltwater ,668705,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7469943973008739626,7095760048737780782,f,"[""fishtok"",""bait"",""ghostshrimp"",""beach"",""saltwater""]"
7457679996371488031,1736376450,"If you’re craving some steaming ramen to warm you up from the inside out, check out @Hokkaido ramen house . This ramen house is fairly new to the area, opening late summer of 2024. I went with my friend @Bad Oven  who was already a big fan of them! She ordered her go-to of spicy ramen and I tried the tantanmen. That beef ramen was such a showstopper though! I’ll have to steal a bite next time I come. We also ordered some sushi rolls, takoyaki, and jalapeño poppers. This might be my favorite jalapeño poppers of all time.  So save this spot for your next ramen and sushi craving, tag your ramen-loving friends, and don’t forget to follow me for more Asian cuisine around the Triangle! ",351089,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7457679996371488031,6808287485077455877,f,[]
7458043406929972510,1736461055,"Best food in DC 2024 - 2025 🇺🇸 After eating all around town, here are my current favorite bites in Washington D.C. 🇺🇸🔥 What are your favorite spots in town? 👀🦅  - #washingtondcfood #dcfood #washingtondc #mreats305 #mreats #bestfoodindc #bestfoodindmv #dmvfood #dcfoodie #washingtondcfoodie ",352205,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7458043406929972510,6606376670977835013,f,"[""washingtondcfood"",""dcfood"",""washingtondc"",""mreats305"",""mreats"",""bestfoodindc"",""bestfoodindmv"",""dmvfood"",""dcfoodie"",""washingtondcfoodie""]"
7476935995494059307,1740859857,IMPROVE YOUR IRON SHOTS #golf #golftiktok #golftok #golftips ,443000,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7476935995494059307,7007473338533561349,f,"[""golf"",""golftiktok"",""golftok"",""golftips""]"
7460564047457733934,1737047937,When you have a cancelation it only makes sense to do your hair 🤌🏼 #sandyblonde #winterscaries #mutedblonde #softblonde #effortlesshair #fyphair #hairstylist #hairstylistoftiktok #hairtok #braggnlounge @audrey hurst ,172391,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7460564047457733934,6802420435754681349,f,"[""sandyblonde"",""winterscaries"",""mutedblonde"",""softblonde"",""effortlesshair"",""fyphair"",""hairstylist"",""hairstylistoftiktok"",""hairtok"",""braggnlounge""]"
7428837551919598865,1729661046,Actually surprised with the chick-fil-a sauce!! #britinusa #ausvsusa #usafood #usatakeout #usafastfood #junkfoodusa #burgersusa ,358476,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7428837551919598865,7124223826027758593,f,"[""britinusa"",""ausvsusa"",""usafood"",""usatakeout"",""usafastfood"",""junkfoodusa"",""burgersusa""]"
7461016614918589742,1737153308,Ban tiktoka w USA 19.01.2025 DZIĘKUJĘ 🇺🇸❤️ #szavka #mieszkamwusa ,227892,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7461016614918589742,6806009673725297669,f,"[""szavka"",""mieszkamwusa""]"
7458168702836559147,1736490238,"Not sure what’s sweeter: the boba or getting a toy with it 🤷‍♂️🍡🧸  Happy Mochi always know how to draw people in with their drinks and snacks but the Happy Mochi Meal is not only a great deal but it’s super fun!  We’re always excited to see the new mochinut flavors they roll out, and our go-to favorites have to be the churros, caramel brownie fudge, and Thai tea 🍩🌸 🍩 Happy Mochi Meal - $15.99+ . 📍 Happy Mochi - 8148 Delta Shores Cir S # 110, Sacramento, CA 95832 . . . #mochi #koreancorndog #streetfood #snacks #happymochi #sacramentofood #sacfoodscene #sacfood #mochinut #tasteduo ",249768,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7458168702836559147,7234304947142313006,f,"[""mochi"",""koreancorndog"",""streetfood"",""snacks"",""happymochi"",""sacramentofood"",""sacfoodscene"",""sacfood"",""mochinut"",""tasteduo""]"
7459511818873081130,1736802947,"my ACP recipe ⬇️ Ingredients: Rice: •1 large tomato  •1/4 onion  •1 tbsp garlic  •2 cups water  •2 cups rinsed jasmine rice  •2 cups chicken broth  •salt, adobo, & sazon  Chicken: •1 1/2lbs thinly sliced chicken breast  •salt, adobo, garlic powder, onion powder, & all purpose seasoning Gordo’s cheese dip  1 serving = 3/4 cup rice, 4oz chicken, 1/4 cups peppers & onions, 41g cheese dip, & 20g light sour cream (for topping/dipping) #acp #arrozconpollo #mexicanfood #recipesoftiktok #healthyrecipes #cookwithme #chickenrecipe #cheesedip ",202924,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7459511818873081130,6810559624640267270,f,"[""acp"",""arrozconpollo"",""mexicanfood"",""recipesoftiktok"",""healthyrecipes"",""CookWithMe"",""chickenrecipe"",""cheesedip""]"
7462042471141362990,1737392193,Bald head steam treatment 👨🏽‍🦲🧽🧼 Exfoliation and moisturizing the scalp after a shave are 2 of the best things you can do to minimize irritation. Incorporate these steps into your shaving routine. #thomascutit #barberstyledirectory #exfoliation #flowoodbarber #flowoodms ,447407,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7462042471141362990,7140678448355804203,f,"[""thomascutit"",""barberstyledirectory"",""exfoliation"",""flowoodbarber"",""flowoodms""]"
7463149686208302382,1737649964,"PART 1: Do you have rounded shoulders?  Typically along with this you may notice your head comes forward or your back is a little hunched. Maybe you also experienced neck tension, headaches or jaw pain? But then again, you don’t have to experience any of that, but you can still have rounded shoulders. Some people want to get out of pain while others just want to look normal and not like a gorilla. There are a few areas of the body we have to look at specifically the glenohumeral, joint, a.k.a. shoulder, joint, the scapula, a.k.a. shoulder blade and the thoracic spine, a.k.a. upper back. We also need to look down the chain to the hips and core as well. If you can take a systematic approach, balancing out the restrictions or tightness on one side of the joint while simultaneously building strength on the other side of the joint you can get yourself to a better position and keep yourself there.  In this video, I show how do I address the shoulder joint, the shoulder blade and the thoracic spine with a total of six exercises. In Part Two which posts after this video, I will show a great hip exercise, which can build a foundation for you to be successful in maintaining an upright posture, and stop looking like a gorilla with rounded shoulders.  #posture #roundedshoulders #forwardheadposture #neckpain #headaches #migraines #tmj #shouldermobility #stretching",337992,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7463149686208302382,7016500196452893701,f,"[""posture"",""roundedshoulders"",""forwardheadposture"",""neckpain"",""headaches"",""migraines"",""tmj"",""shouldermobility"",""stretching""]"
7469543472073035050,1739138653,She’s finally DONE!!!  #BlackBeauty #GMC #Yukon #PinkDetail #PinkWrap #GMCWrap #DIYWrap #PinkGMC ,179251,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7469543472073035050,7377163625033565226,f,"[""blackbeauty"",""gmc"",""yukon"",""pinkdetail"",""pinkwrap"",""gmcwrap"",""diywrap"",""pinkgmc""]"
7472861035662265646,1739911079,One thing about @jvvsbeauty is she’s going to get me right every time! 💇🏽‍♀️🙌🏽 South Florida tap in! #southfloridahairstylist #hairstylist #browardhairstylist #curlycut #type4hair ,155656,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7472861035662265646,6863217417159721989,f,"[""southfloridahairstylist"",""hairstylist"",""browardhairstylist"",""curlycut"",""type4hair""]"
7458354901882703150,1736533584,"Pennys glow up! Smallest fish we have ever had shipped in from our breeders, now she's a full sized female! She's a ""super orange"" halfmoon female betta form my fish store! #pnwbettas #bettafish #fishtok #fishtank #fishkeeping #fyp ",139822,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7458354901882703150,6750120620619203589,f,"[""pnwbettas"",""bettafish"",""fishtok"",""fishtank"",""fishkeeping"",""fyp""]"
7472130990010551598,1739741094,"We had the pleasure of visiting Arbuckle Mountains and the hospitality was amazing. There was literally one lady in there baking all these fried pies. She let us sample one of the breakfast fried pies before we made a purchase and we took home two boxes of almost each flavor of fried pies. If you ever visit Oklahoma City, definitely try this place out‼️#oklahomacity #oklahoma #friedpies #breakfastpie ",153045,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7472130990010551598,7086184550614959146,f,"[""oklahomacity"",""oklahoma"",""friedpies"",""breakfastpie""]"
7511136039348571422,1748822662,Summer Moon! The Moon Milk is so good if you like sweet coffee 🔥 lmk where to go next! #fyp #coffee #houstoncoffee #coffeeshop #houstoncoffeeshop #foodie #houstonfoodie #htx #houstontx ,124895,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7511136039348571422,6670860005015076869,f,"[""fyp"",""coffee"",""houstoncoffee"",""coffeeshop"",""houstoncoffeeshop"",""Foodie"",""houstonfoodie"",""htx"",""houstontx""]"
7499595331747745055,1746135632,I promise I’m almost done with the Joshua tree spam HAHA it was just such a fun trip 🥺 #joshuatree #joshuatreenationalpark #travel #travelinspo #romanticizeyourlife #roadtrip #travelvlog #roadtrippin #roadtripvibes #birthdayweekend #birthdayweek #birthdayweekendvibes #birthdaytrip ,95686,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7499595331747745055,6768294172710749189,f,"[""joshuatree"",""joshuatreenationalpark"",""travel"",""travelinspo"",""romanticizeyourlife"",""roadtrip"",""travelvlog"",""roadtrippin"",""roadtripvibes"",""birthdayweekend"",""birthdayweek"",""birthdayweekendvibes"",""birthdaytrip""]"
7459202634038152491,1736730959,Custom made coffee table with a hidden compartment #table #diy #custom #hidden ,245780,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7459202634038152491,6914014385837573126,f,"[""table"",""DIY"",""custom"",""hidden""]"
7498613897721728302,1745907116,Smart glass for a front door in a newly remodeled house.  Comment below your question or ask for the link to buy and we will send it to you.  #smartglass #smarthome #modernbathroom #luxuryhomes #luxurybathroom #,590940,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7498613897721728302,7062204620953371694,f,"[""smartglass"",""smarthome"",""modernbathroom"",""luxuryhomes"",""luxurybathroom""]"
7472967141797547307,1739935785,Houston Food Tour: EPISODE 3 (Brisket & Rice | Michelin Approved) #foodnoob #thefoodnoob #series #houston #bbq,120464,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7472967141797547307,6991185150106076165,f,"[""foodnoob"",""thefoodnoob"",""series"",""houston"",""bbq""]"
7441642971793050923,1732642528,Stack your December with free events in Chicago! ,323289,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7441642971793050923,7082794714127025194,t,[]
7460154814215884075,1736952660,"Have you noticed that your jaw shifts to the side during opening? It does not open in a straight line and maybe there is pain or aching associated with it? Well, typically, this is one of two things, muscle imbalances or joint dysfunction. In this video, we focus on the muscle dysfunction side of things. Anytime there is muscle imbalance or unilateral movement. We need to figure out what are the spasming or tight muscle muscles that pull it one way and what are the weak muscles that we need to build up to pull it back the other direction. In this video I show you how to release the lateral pterygoid muscle as it is the primary muscle responsible for shifting your jaw to the opposite direction and when there is spasm in one of these muscles, you will excessively shift in the opposite direction.  And then we focus on strengthening the four muscles that force it to move away from the shift back to neutral alignment….which are the lateral pterygoid and medial pterygoid on the side of the shift, as well as the temporalis and masseter on the opposite  side. Confused yet? This is a great starting point for you and if you don’t have the results you want and you notice sharp pains or clicking and popping, it may actually be a joint issue and you’ll have to tune back in for another video on that. #tmj #tmjdisorder #tmd #dentisty #dentist ",394005,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7460154814215884075,7016500196452893701,f,"[""tmj"",""tmjdisorder"",""tmd"",""dentisty"",""dentist""]"
7482182628238576926,1742081434,"Trying One of The Best Mediterranean Restaurants In NJ, Zeguma Grill Food Review #mediterraneanfood #middleeasternfood #njfoodie #tastetest #foodcritic ",150269,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7482182628238576926,6922244559263876102,f,"[""mediterraneanfood"",""middleeasternfood"",""njfoodie"",""tastetest"",""foodcritic""]"
7491469688401055006,1744243733,"This is your sign to check out the Tea Lab 🧋☕️🤩 in Albuquerque, NM 📍 My favorite drink? The Taro Brulee Milk Tea! Creamy and delicious! 💜 Ever craved a croissant and a waffle? The Tea Lab has croffles! I tried their new flavors: Taro and Cheesy Garlic — both were delicious! 😋 Drinks I tried: •Taro Brulee Milk Tea •Cheese Foam Strawberry & Cream Tea •Dragon Fruit Fizzy •Coconut Coffee •Oreo Cream Frappe Location 📍 3200 Coors Blvd NW Unit E 87120 Check them out and let me know what you think! 😋 #albuquerquefoodies #placestoeat #foodfinds #albuquerque #foodietiktok #bobatea #croffle ",98725,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7491469688401055006,6796749918456529925,f,"[""albuquerquefoodies"",""placestoeat"",""foodfinds"",""albuquerque"",""foodietiktok"",""bobatea"",""croffle""]"
7458353162420866334,1736533185,‘20 Sonic HATCH 🐣 #professional #asmr #backwindow #s3tinting #chevorlet ,181920,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7458353162420866334,6804629077300528134,f,"[""professional"",""asmr"",""backwindow"",""s3tinting"",""chevorlet""]"
7491015080885226798,1744137910,"Replying to @Diamond Kisses TASTE TEST VIDEO! 🍰 Who should we have next? 🤭  📍1627 N. Conway Ave Mission, Tx ⏰ Tuesday-Saturday (11am-8pm or sell out)  📲 Daily Menu and updates are posted on our FB/IG Stories  #rgv #rgvfoodie #rgvdesserts #rgvbakery #desserts #sweets #RgvSweets #RgvLife #bakery #texasbakery #sweetshop #missiontx #mcallentx #pastryshop #RgvTx #rgvcheesecake #rgvcheesecakeshop #cheesecakeshop #cheesecake #texascheesecake #strawberryswirl #strawberryswirlcheesecake #riograndevalley #tastetest ",315326,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7491015080885226798,6783138964817626117,f,"[""rgv"",""rgvfoodie"",""rgvdesserts"",""rgvbakery"",""desserts"",""sweets"",""rgvsweets"",""rgvlife"",""bakery"",""texasbakery"",""sweetshop"",""missiontx"",""mcallentx"",""pastryshop"",""rgvtx"",""rgvcheesecake"",""rgvcheesecakeshop"",""cheesecakeshop"",""cheesecake"",""texascheesecake"",""strawberryswirl"",""strawberryswirlcheesecake"",""riograndevalley"",""tastetest""]"
7467655932164574495,1738699198,"Maquíllense conmigo a -13 grados centígrados ❄️🥶🩵 sentí que me congele pero valió la pena jajaja, les dejé todas las fotos de este viaje en mi IG: valentina_enusa   #makeup #imcoldmakeup #snowmakeup #winter #colorado  @LaRochePosayUS @elfcosmetics @Too Faced @BenefitCosmeticsCL @Beauty Creations Cosmetics @Rare Beauty @Maybelline NY @ONE SIZE BEAUTY ",102863,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7467655932164574495,233034568298205184,f,"[""makeup"",""imcoldmakeup"",""snowmakeup"",""winter"",""colorado""]"
7363696881689447722,1714494292,Fort Carson actually did something beneficial to their Soldiers #miltok #military #veteran #militaryspouse  #army #marines #navy #airforce #vivalavargas #fortcarson #militarynews ,82604,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7363696881689447722,6791239087913190405,f,"[""miltok"",""military"",""veteran"",""militaryspouse"",""army"",""marines"",""navy"",""airforce"",""vivalavargas"",""fortcarson"",""militarynews""]"
7462169414947966254,1737421745,🚨BLACK OWNED🚨 The Peach Cobbler Factory Northfield 📍Grand opening Jan 31st!!🔥 #fyp #denver #foodie #blackownedbusiness ,115720,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7462169414947966254,6807205105197679621,f,"[""fyp"",""denver"",""Foodie"",""blackownedbusiness""]"
7459907994302549291,1736895189,"We got to scratch this critically acclaimed restaurant off of our foodie bucket list! 🇭🇹 Watch our full review to see what we really thought! Some important notes about Kann: 🏆 Kann Restaurant won James Beard Best New Restaurant in 2023 and focuses on serving Haitian cuisine with a modern, PNW twist 🌾 the whole menu is gluten & dairy free; they also have a vegan menu 🇭🇹 it’s a concept by James Beard award winning Chef Gregory Gourdet ⏰ they release one calendar month of reservations on the 1st of each month at 12pm PDT of the month prior 🥃 there’s a vibey speakeasy downstairs - Sousol Bar Y’all have to check it out! Enjoy! 📍Kann  548 SE Ash Street, Portland, OR 97214 #PNW #KannRestaurant #HaitianFood #JamesBeardAward #BestNewRestaurant ",91260,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7459907994302549291,6891444331057005573,f,"[""pnw"",""kannrestaurant"",""haitianfood"",""jamesbeardaward"",""bestnewrestaurant""]"
7458106584070130990,1736475762,Dinner w/Steel #lifeisgood #dadcancook #southdakotafamily  #eatexcellent #dinnerwsteel #dinnertime #steelhouse #fyp,46202,7.274026617033558e+18,UNSTOPPABLE EVENING,133.0,f,https://tiktok.com/@/video/7458106584070130990,6917475784325235718,f,"[""LifeIsGood"",""dadcancook"",""southdakotafamily"",""eatexcellent"",""dinnerwsteel"",""dinnertime"",""steelhouse"",""fyp""]"
